Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,,
2025-01-23 14:30:00+00:00,443.159912109375,443.159912109375,444.4800109863281,441.5047912597656,442.0,1470504
2025-01-23 14:45:00+00:00,443.8299865722656,443.8299865722656,443.9800109863281,442.5,443.1600036621094,560641
2025-01-23 15:00:00+00:00,443.57000732421875,443.57000732421875,444.1400146484375,442.92999267578125,443.7850036621094,464436
2025-01-23 15:15:00+00:00,443.17010498046875,443.17010498046875,443.7898864746094,442.510009765625,443.6000061035156,334623
2025-01-23 15:30:00+00:00,442.8800048828125,442.8800048828125,443.8800048828125,442.7500915527344,443.19000244140625,389121
2025-01-23 15:45:00+00:00,442.989990234375,442.989990234375,443.3999938964844,442.7300109863281,442.86279296875,333323
2025-01-23 16:00:00+00:00,443.1000061035156,443.1000061035156,443.2991943359375,442.25,443.0,514721
2025-01-23 16:15:00+00:00,443.5539855957031,443.5539855957031,443.5899963378906,442.3900146484375,443.1000061035156,334297
2025-01-23 16:30:00+00:00,443.7550048828125,443.7550048828125,443.9200134277344,443.30999755859375,443.5994873046875,333198
2025-01-23 16:45:00+00:00,443.6050109863281,443.6050109863281,444.1400146484375,443.32000732421875,443.7821044921875,280086
2025-01-23 17:00:00+00:00,443.4549865722656,443.4549865722656,443.7099914550781,442.7799987792969,443.6499938964844,243796
2025-01-23 17:15:00+00:00,443.1000061035156,443.1000061035156,443.44000244140625,442.9200134277344,443.44000244140625,233712
2025-01-23 17:30:00+00:00,442.6000061035156,442.6000061035156,443.0899963378906,442.4302978515625,443.07000732421875,237034
2025-01-23 17:45:00+00:00,442.7749938964844,442.7749938964844,443.0,442.49090576171875,442.5408020019531,489507
2025-01-23 18:00:00+00:00,443.20001220703125,443.20001220703125,443.2149963378906,442.54010009765625,442.7511901855469,246326
2025-01-23 18:15:00+00:00,443.114990234375,443.114990234375,443.25,442.8699951171875,443.2099914550781,442013
2025-01-23 18:30:00+00:00,443.5050048828125,443.5050048828125,443.8999938964844,443.1199951171875,443.1400146484375,327153
2025-01-23 18:45:00+00:00,443.839111328125,443.839111328125,444.3299865722656,443.4700012207031,443.510009765625,663782
2025-01-23 19:00:00+00:00,443.8580017089844,443.8580017089844,444.1700134277344,443.5799865722656,443.8550109863281,184587
2025-01-23 19:15:00+00:00,444.3099060058594,444.3099060058594,444.5,443.69500732421875,443.82000732421875,197816
2025-01-23 19:30:00+00:00,444.7099914550781,444.7099914550781,445.04998779296875,444.2850036621094,444.32000732421875,299614
2025-01-23 19:45:00+00:00,445.3399963378906,445.3399963378906,445.67999267578125,444.5199890136719,444.69000244140625,325965
2025-01-23 20:00:00+00:00,445.5050048828125,445.5050048828125,445.6700134277344,445.0400085449219,445.32000732421875,291039
2025-01-23 20:15:00+00:00,445.1098937988281,445.1098937988281,445.57989501953125,445.0,445.5,322425
2025-01-23 20:30:00+00:00,444.82000732421875,444.82000732421875,445.4599914550781,444.7200012207031,445.0899963378906,356220
2025-01-23 20:45:00+00:00,446.70001220703125,446.70001220703125,446.739990234375,444.80999755859375,444.80999755859375,1596779
2025-01-24 14:30:00+00:00,444.42498779296875,444.42498779296875,445.5,442.5,445.1600036621094,1696832
2025-01-24 14:45:00+00:00,444.6549987792969,444.6549987792969,445.93560791015625,443.9200134277344,444.5299987792969,663267
2025-01-24 15:00:00+00:00,444.92498779296875,444.92498779296875,445.2690124511719,443.9599914550781,444.69000244140625,575909
2025-01-24 15:15:00+00:00,443.7318115234375,443.7318115234375,445.2900085449219,443.3905029296875,444.92498779296875,496315
2025-01-24 15:30:00+00:00,444.7300109863281,444.7300109863281,444.7799987792969,443.6600036621094,443.70001220703125,353474
2025-01-24 15:45:00+00:00,445.12109375,445.12109375,445.489990234375,444.55999755859375,444.67999267578125,347187
2025-01-24 16:00:00+00:00,445.385009765625,445.385009765625,445.6000061035156,444.6319885253906,445.05499267578125,246215
2025-01-24 16:15:00+00:00,446.2950134277344,446.2950134277344,446.3218078613281,445.2799987792969,445.43499755859375,288296
2025-01-24 16:30:00+00:00,446.2799987792969,446.2799987792969,446.3900146484375,445.95001220703125,446.2950134277344,230551
2025-01-24 16:45:00+00:00,445.8299865722656,445.8299865722656,446.6499938964844,445.6419982910156,446.2799987792969,284984
2025-01-24 17:00:00+00:00,444.82000732421875,444.82000732421875,445.92999267578125,444.5,445.80999755859375,384924
2025-01-24 17:15:00+00:00,444.82000732421875,444.82000732421875,445.5400085449219,444.4800109863281,444.82501220703125,313267
2025-01-24 17:30:00+00:00,444.9563903808594,444.9563903808594,444.9599914550781,444.3299865722656,444.85321044921875,204609
